ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
AMH,2020,Q1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AMH,2020,Q2,0.2011,1.0704,0.2181,0.8616,1.0704,1.0,1.0,1.0,4.5856,1.1607
AMH,2020,Q3,0.1995,1.1098,0.1804,0.9967,1.1098,1.1484,1.0,1.0,6.3673,1.0033
AMH,2020,FY,0.1412,1.2316,0.1147,1.0,1.2316,1.0,1.0,1.0,8.7205,1.0
