ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
AUR,2022,Q1,0.3615,0.3983,0.3171,2.8613,1.0,1.0,3.141,2.5105,3.1531,1.0978
AUR,2022,Q3,1.001,0.9179,0.4536,2.4039,1.0,1.0,2.5482,1.0894,2.2043,1.06
AUR,2022,FY,0.1168,0.4029,0.3052,0.95,1.0,1.0,1.0,2.4817,3.2761,1.0527
AUR,2023,Q2,0.0068,0.9053,0.0081,0.9278,1.0,0.0179,1.0,1.1046,2.1967,1.0779
AUR,2025,Q2,0.0003,0.0416,0.0034,2.4174,0.0476,0.005,2.5694,1.1433,1.4707,1.0629
AUR,2025,Q3,0.0046,0.4544,0.0043,2.3387,0.3452,0.005,2.4818,0.7596,1.1386,1.0612
AUR,2025,FY,0.0,0.0155,0.0032,0.8705,0.02,0.0037,1.0,1.2922,1.1452,1.1488
AUR,2026,Q1,0.0001,0.0173,0.0039,1.9934,0.0238,0.0045,2.1174,1.3751,1.1482,1.0622
