ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
MCK,2021,FY,0.2036,0.7017,0.3016,0.962,1.0,1.0,1.0,1.4251,3.3155,1.0395
MCK,2022,Q2,0.214,1.1484,0.2198,0.8479,1.0,1.0,1.0,0.8708,4.5502,1.1794
MCK,2022,Q3,0.1888,0.6591,0.316,0.9063,1.0,1.0,0.9933,1.5172,3.1645,1.0959
MCK,2023,Q1,0.241,0.6567,0.4403,0.8335,1.0,1.0078,1.0,1.5229,2.2891,1.1997
MCK,2023,Q2,0.1874,0.6338,0.3307,0.8939,1.0949,1.0128,1.0,1.7276,3.0625,1.1187
MCK,2023,FY,1.0045,3.7328,0.293,0.9184,4.9698,1.0,1.0,1.3314,3.413,1.0888
MCK,2024,Q1,0.3358,1.3615,0.26,0.9486,1.0715,1.0,1.0,0.787,3.8462,1.0542
MCK,2024,Q2,0.5908,1.0134,0.6241,0.9341,1.0538,1.014,1.0,1.0398,1.6246,1.0706
MCK,2024,Q3,0.2266,0.5139,0.4907,0.8985,0.3563,1.0409,1.0,0.6932,2.1212,1.113
MCK,2024,FY,0.2399,0.7732,0.3759,0.8256,0.9539,1.0042,1.0,1.2338,2.6715,1.2113
MCK,2025,Q1,0.441,0.9062,0.5172,0.941,1.1806,1.0,0.9747,1.3029,1.9334,1.0358
MCK,2025,Q2,0.8281,1.1862,0.7648,0.9128,1.3349,1.0,0.9682,1.1253,1.3075,1.0607
MCK,2025,Q3,1.2747,1.8775,0.755,0.8993,3.8052,1.0,0.9596,2.0268,1.3245,1.067
MCK,2026,Q1,0.7494,0.9004,0.9259,0.8989,1.2339,1.0086,0.9594,1.3704,1.0893,1.0672
MCK,2026,Q2,1.0676,1.1014,1.0114,0.9584,1.1014,1.0114,0.9584,1.0,1.0,1.0
MCK,2026,Q3,0.383,0.3958,1.0113,0.9569,0.3958,1.0113,0.9569,1.0,1.0,1.0
MCK,2026,FY,1.4684,1.5283,1.0128,0.9486,1.5283,1.0128,0.9486,1.0,1.0,1.0
